,name,years,reportType,startBalance,receipts,expenditures,endBalance,filed
12727,Kathleen A. O'Connor Ives,2012,Year-end Report (ND),"$17,648.45","$10,384.99","$26,881.01","$1,152.43",$0.00
12728,Kathleen A. O'Connor Ives,2012,Pre-election Report (ND),"$5,744.21","$32,625.00","$20,720.76","$17,648.45",$408.00
12729,Kathleen A. O'Connor Ives,2012,Pre-primary Report (ND),$0.00,"$17,043.00","$11,298.79","$5,744.21",$0.00
12730,Joan B. Lovely,none,none,none,none,none,none,none
12731,Thomas M. McGee,2018,Bank Report,"$32,426.93","$3,750.00","$6,032.27","$30,144.66",4/4/2018
12732,Thomas M. McGee,2018,Bank Report,"$32,757.97",$0.00,$331.04,"$32,426.93",3/20/2018
12733,Thomas M. McGee,2018,Bank Report,"$38,355.72",$0.00,"$5,597.75","$32,757.97",3/5/2018
12734,Thomas M. McGee,2018,Bank Report,"$43,804.00",$100.00,"$5,548.28","$38,355.72",2/20/2018
12735,Thomas M. McGee,2018,Bank Report,"$44,451.80",$0.00,$647.80,"$43,804.00",2/5/2018
12736,Thomas M. McGee,2018,Bank Report,"$63,134.93",$0.00,"$18,683.13","$44,451.80",1/19/2018
12737,Thomas M. McGee,2017,Bank Report,"$63,601.80","$1,850.00","$2,316.87","$63,134.93",1/3/2018
12738,Thomas M. McGee,2017,Bank Report,"$69,437.28",$0.00,"$5,835.48","$63,601.80",12/20/2017
12739,Thomas M. McGee,2017,Bank Report,"$106,980.50","$2,256.54","$39,799.76","$69,437.28",12/5/2017
12740,Thomas M. McGee,2017,Bank Report,"$102,276.67","$11,026.87","$6,323.04","$106,980.50",11/18/2017
12741,Thomas M. McGee,2017,Bank Report,"$90,577.96","$21,755.09","$10,056.38","$102,276.67",11/3/2017
12742,Thomas M. McGee,2017,Bank Report,"$122,060.00","$14,345.01","$45,827.05","$90,577.96",10/20/2017
12743,Thomas M. McGee,2017,Bank Report,"$105,374.19","$24,375.55","$7,689.74","$122,060.00",10/5/2017
12744,Thomas M. McGee,2017,Bank Report,"$103,165.27","$5,897.55","$3,688.63","$105,374.19",9/20/2017
12745,Thomas M. McGee,2017,Bank Report,"$88,516.70","$24,703.08","$10,054.51","$103,165.27",9/5/2017
12746,Thomas M. McGee,2017,Bank Report,"$83,937.54","$8,495.44","$3,916.28","$88,516.70",8/18/2017
12747,Thomas M. McGee,2017,Bank Report,"$86,090.17",$550.00,"$2,702.63","$83,937.54",8/4/2017
12748,Thomas M. McGee,2017,Bank Report,"$84,591.59","$10,280.72","$8,782.14","$86,090.17",7/19/2017
12749,Thomas M. McGee,2017,Bank Report,"$87,572.09","$6,752.88","$9,733.38","$84,591.59",7/3/2017
12750,Thomas M. McGee,2017,Bank Report,"$85,653.86","$8,333.86","$6,415.63","$87,572.09",6/19/2017
12751,Thomas M. McGee,2017,Bank Report,"$69,169.83","$21,003.42","$4,519.39","$85,653.86",6/2/2017
12752,Thomas M. McGee,2017,Bank Report,"$67,968.58","$3,553.08","$2,351.83","$69,169.83",5/19/2017
12753,Thomas M. McGee,2017,Bank Report,"$31,692.79","$36,502.51",$226.72,"$67,968.58",5/5/2017
12754,Thomas M. McGee,2017,Bank Report,"$29,709.50","$7,666.42","$5,683.13","$31,692.79",4/19/2017
12755,Thomas M. McGee,2017,Bank Report,$0.00,"$30,000.00",$290.50,"$29,709.50",4/5/2017
12756,Bruce E. Tarr,none,none,none,none,none,none,none
12757,Barbara A. L'Italien,none,none,none,none,none,none,none
12758,James T. Welch,none,none,none,none,none,none,none
12759,Eric P. Lesser,none,none,none,none,none,none,none
12760,"Donald F. Humason, Jr",none,none,none,none,none,none,none
12761,Stanley C. Rosenberg,2017,Year-end Report (ND),"$435,540.19","$194,137.53","$177,565.91","$452,111.81",$0.00
12762,Stanley C. Rosenberg,2017,Mid-Year Report (ND),"$356,812.29","$248,790.75","$170,062.85","$435,540.19",$0.00
12763,Stanley C. Rosenberg,2016,Pre-primary Report (ND),"$261,895.50","$330,790.51","$203,154.00","$389,532.01",$0.00
12764,Stanley C. Rosenberg,2016,Year-end Report (ND),"$385,536.17","$48,770.00","$77,493.88","$356,812.29",$0.00
12765,Stanley C. Rosenberg,2016,Pre-election Report (ND),"$389,532.01","$48,251.12","$52,246.96","$385,536.17",$0.00
12766,Stanley C. Rosenberg,2015,Year-end Report (ND),"$248,333.16","$145,334.85","$131,772.51","$261,895.50",$0.00
12767,Stanley C. Rosenberg,2015,Mid-Year Report (ND),"$83,888.90","$287,033.80","$122,589.54","$248,333.16",$0.00
12768,Stanley C. Rosenberg,2014,Year-end Report (ND),"$104,136.42","$31,491.61","$51,739.13","$83,888.90",$762.40
12769,Stanley C. Rosenberg,2014,Pre-election Report (ND),"$128,884.87","$21,507.13","$54,348.46","$96,043.54",$762.40
12770,Stanley C. Rosenberg,2014,Pre-primary Report (ND),"$64,052.74","$141,522.36","$74,598.66","$130,976.44",$762.40
12771,Stanley C. Rosenberg,2013,Year-end Report (ND),"$35,225.03","$72,863.28","$44,075.57","$64,012.74",$762.40
12772,Stanley C. Rosenberg,2013,Mid-Year Report (ND),"$28,033.40","$50,556.68","$43,365.05","$35,225.03",$0.00
12773,Stanley C. Rosenberg,2012,Year-end Report (ND),"$35,805.68","$1,200.58","$8,972.86","$28,033.40",$0.00
12774,Stanley C. Rosenberg,2012,Pre-election Report (ND),"$46,801.28","$1,041.13","$12,036.73","$35,805.68",$0.00
12775,Stanley C. Rosenberg,2012,Pre-primary Report (ND),"$29,665.73","$49,609.09","$32,473.54","$46,801.28",$0.00
12776,Stanley C. Rosenberg,2011,Year-end Report (ND),"$17,079.58","$55,915.46","$43,289.31","$29,705.73",$0.00
12777,Stanley C. Rosenberg,2011,Mid-Year Report (ND),"$15,993.54","$36,835.52","$35,749.48","$17,079.58",$0.00
12778,Stanley C. Rosenberg,2010,Pre-election Report (ND),"$24,227.04","$6,675.20","$7,796.76","$23,105.48",$0.00
12779,Stanley C. Rosenberg,2010,Year-end Report (ND),"$23,105.48","$11,420.47","$18,532.41","$15,993.54",$0.00
12780,Stanley C. Rosenberg,2010,Pre-primary Report (ND),"$19,528.14","$35,593.35","$30,894.45","$24,227.04",$0.00
12781,Eileen M. Donoghue,none,none,none,none,none,none,none
12782,Patricia D. Jehlen,2017,Mid-Year Report (ND),"$25,666.65","$3,575.72","$1,123.60","$28,118.77","$54,810.00"
12783,Patricia D. Jehlen,2017,Year-end Report (ND),"$28,118.77","$9,290.68",$696.56,"$36,712.89","$54,810.00"
12784,Patricia D. Jehlen,2016,Year-end Report (ND),"$24,734.99",$937.05,$5.39,"$25,666.65","$54,810.00"
12785,Patricia D. Jehlen,2016,Pre-election Report (ND),"$25,773.79","$53,101.63","$54,140.43","$24,734.99","$54,810.00"
12786,Patricia D. Jehlen,2016,Pre-primary Report (ND),"$31,077.00","$91,760.34","$97,063.55","$25,773.79","$34,810.00"
12787,Patricia D. Jehlen,2015,Year-end Report (ND),"$36,185.28","$2,169.50","$7,277.78","$31,077.00","$34,810.00"
12788,Patricia D. Jehlen,2015,Mid-Year Report (ND),"$35,153.94","$1,452.37",$421.03,"$36,185.28","$34,810.00"
12789,Patricia D. Jehlen,2014,Year-end Report (ND),"$44,633.56","$2,270.00","$11,749.62","$35,153.94","$34,810.00"
12790,Patricia D. Jehlen,2014,Pre-election Report (ND),"$44,734.02",$25.00,$125.46,"$44,633.56","$34,810.00"
12791,Patricia D. Jehlen,2014,Pre-primary Report (ND),"$34,507.16","$19,058.44","$8,831.58","$44,734.02","$34,810.00"
12792,Patricia D. Jehlen,2013,Year-end Report (ND),"$27,683.60","$8,465.00","$1,641.44","$34,507.16","$34,810.00"
12793,Patricia D. Jehlen,2013,Mid-Year Report (ND),"$26,783.60",$900.00,$0.00,"$27,683.60","$34,810.00"
12794,Patricia D. Jehlen,2012,Pre-election Report (ND),"$39,218.16",$418.74,"$12,753.44","$26,883.46","$34,810.00"
12795,Patricia D. Jehlen,2012,Year-end Report (ND),"$26,883.46",$1.08,$100.94,"$26,783.60","$34,810.00"
12796,Patricia D. Jehlen,2012,Pre-primary Report (ND),"$27,386.88","$14,506.75","$2,675.47","$39,218.16","$34,810.00"
12797,Patricia D. Jehlen,2011,Year-end Report (ND),"$20,741.59","$6,694.00",$48.71,"$27,386.88","$34,810.00"
12798,Patricia D. Jehlen,2011,Mid-Year Report (ND),"$24,817.03",$525.00,"$4,600.44","$20,741.59","$34,810.00"
12799,Patricia D. Jehlen,2010,Year-end Report (ND),"$42,842.48","$1,870.00","$19,895.45","$24,817.03","$34,810.00"
12800,Patricia D. Jehlen,2010,Pre-primary Report (ND),"$28,603.76","$18,769.00","$7,126.97","$40,245.79","$34,810.00"
12801,Patricia D. Jehlen,2010,Pre-election Report (ND),"$39,895.79","$5,062.77","$2,116.08","$42,842.48","$34,810.00"
12802,Michael J. Barrett,2017,Year-end Report (ND),"$109,036.87","$74,035.39","$28,624.91","$154,447.35",$0.00
12803,Michael J. Barrett,2017,Mid-Year Report (ND),"$110,949.16","$11,880.23","$13,792.52","$109,036.87",$0.00
12804,Michael J. Barrett,2016,Pre-primary Report (ND),"$105,443.12","$24,750.44","$15,143.19","$115,050.37",$0.00
12805,Michael J. Barrett,2016,Year-end Report (ND),"$114,819.97",$452.85,"$4,323.66","$110,949.16",$0.00
12806,Michael J. Barrett,2016,Pre-election Report (ND),"$115,061.40","$1,216.91","$1,405.14","$114,873.17",$0.00
12807,Michael J. Barrett,2015,Year-end Report (ND),"$62,781.90","$53,363.91","$10,702.69","$105,443.12",$0.00
12808,Michael J. Barrett,2015,Mid-Year Report (ND),"$65,328.83","$3,971.83","$6,518.76","$62,781.90",$0.00
12809,Michael J. Barrett,2014,Year-end Report (ND),"$45,607.35","$23,899.73","$4,178.25","$65,328.83",$0.00
12810,Michael J. Barrett,2014,Pre-election Report (ND),"$31,588.44","$22,140.49","$8,121.58","$45,607.35",$0.00
12811,Michael J. Barrett,2014,Pre-primary Report (ND),"$25,258.64","$28,385.24","$22,005.44","$31,638.44",$0.00
12812,Michael J. Barrett,2013,Year-end Report (ND),"$3,124.83","$34,404.66","$12,320.85","$25,208.64","$15,000.00"
12813,Michael J. Barrett,2013,Mid-Year Report (ND),"$11,810.06","$13,909.42","$22,594.65","$3,124.83","$20,000.00"
12814,Michael J. Barrett,2012,Year-end Report (ND),"$20,257.13","$27,883.11","$36,040.32","$12,099.92","$37,827.54"
12815,Michael J. Barrett,2012,Pre-election Report (ND),"$22,741.02","$60,624.09","$63,107.98","$20,257.13","$67,827.54"
12816,Michael J. Barrett,2012,Pre-primary Report (ND),"$38,515.73","$67,716.77","$83,491.48","$22,741.02","$46,200.91"
12817,Michael J. Barrett,2011,Year-end Report (ND),$0.00,"$41,201.65","$2,685.92","$38,515.73","$33,706.59"
12818,Kenneth J. Donnelly,none,none,none,none,none,none,none
12819,Cynthia Stone Creem,none,none,none,none,none,none,none
12820,Karen E. Spilka,none,none,none,none,none,none,none
12821,James B. Eldridge,none,none,none,none,none,none,none
12822,Sal N. DiDomenico,2017,Year-end Report (ND),"$114,490.29","$37,182.18","$56,966.43","$94,706.04","$1,750.00"
12823,Sal N. DiDomenico,2017,Mid-Year Report (ND),"$94,397.58","$78,301.48","$58,208.77","$114,490.29","$1,750.00"
12824,Sal N. DiDomenico,2016,Year-end Report (ND),"$81,790.66","$30,373.95","$17,767.03","$94,397.58","$1,750.00"
12825,Sal N. DiDomenico,2016,Pre-election Report (ND),"$100,279.09",$130.57,"$18,619.00","$81,790.66","$1,750.00"
12826,Sal N. DiDomenico,2016,Pre-primary Report (ND),"$110,322.43","$46,837.71","$56,881.05","$100,279.09","$1,750.00"
12827,Sal N. DiDomenico,2015,Year-end Report (ND),"$111,637.54","$43,295.25","$44,610.36","$110,322.43","$1,750.00"
12828,Sal N. DiDomenico,2015,Mid-Year Report (ND),"$118,709.01","$41,524.21","$48,595.68","$111,637.54","$1,750.00"
12829,Sal N. DiDomenico,2014,Pre-primary Report (ND),"$129,988.39","$41,803.00","$57,281.80","$114,509.59","$10,850.00"
12830,Sal N. DiDomenico,2014,Pre-election Report (ND),"$114,509.59","$8,080.00","$13,967.65","$108,621.94","$10,850.00"
12831,Sal N. DiDomenico,2014,Year-end Report (ND),"$108,621.94","$26,060.00","$15,972.93","$118,709.01","$10,850.00"
12832,Sal N. DiDomenico,2013,Year-end Report (ND),"$119,985.80","$46,607.50","$36,604.91","$129,988.39","$11,850.00"
12833,Sal N. DiDomenico,2013,Mid-Year Report (ND),"$102,063.74","$49,530.00","$31,607.94","$119,985.80","$11,850.00"
12834,Sal N. DiDomenico,2012,Year-end Report (ND),"$78,163.15","$36,441.00","$12,540.41","$102,063.74","$15,700.00"
12835,Sal N. DiDomenico,2012,Pre-election Report (ND),"$79,574.27","$4,380.00","$5,791.12","$78,163.15","$15,700.00"
12836,Sal N. DiDomenico,2012,Pre-primary Report (ND),"$49,975.20","$65,268.87","$35,669.80","$79,574.27","$15,700.00"
12837,Sal N. DiDomenico,2011,Year-end Report (ND),"$32,263.94","$38,575.00","$20,863.74","$49,975.20","$24,300.00"
12838,Sal N. DiDomenico,2011,Mid-Year Report (ND),$32.83,"$55,993.99","$23,762.88","$32,263.94","$26,500.00"
12839,Sal N. DiDomenico,2010,Year-end Report (ND),"$2,006.99","$14,666.78","$16,640.94",$32.83,"$38,416.03"
12840,Sal N. DiDomenico,2010,Pre-election Report (ND),"$26,491.15","$13,911.69","$38,395.85","$2,006.99","$28,500.00"
12841,Sal N. DiDomenico,2010,Pre-primary Report (ND),"$3,983.33","$85,055.00","$62,547.18","$26,491.15","$28,250.00"
12842,Sal N. DiDomenico,2010,Post-election Report (ND),"$1,783.17","$11,656.00","$9,455.84","$3,983.33","$1,550.00"
12843,Sal N. DiDomenico,2010,Pre-election Report (Special) (ND),"$34,372.81","$13,025.00","$45,614.64","$1,783.17","$1,550.00"
12844,Sal N. DiDomenico,2010,Pre-primary Report (Special) (ND),"$19,201.42","$84,729.00","$69,557.61","$34,372.81","$1,550.00"
12845,Richard J. Ross,none,none,none,none,none,none,none
12846,John F. Keenan,2017,Year-end Report (ND),"$19,213.70","$1,425.00","$3,137.49","$17,501.21",$0.00
12847,John F. Keenan,2017,Mid-Year Report (ND),"$25,064.21","$2,470.23","$8,320.74","$19,213.70",$0.00
12848,John F. Keenan,2016,Pre-primary Report (ND),"$11,152.13","$28,430.00","$10,499.93","$29,082.20",$0.00
12849,John F. Keenan,2016,Year-end Report (ND),"$25,246.74","$1,450.00","$1,632.53","$25,064.21",$0.00
12850,John F. Keenan,2016,Pre-election Report (ND),"$29,082.20","$1,300.00","$5,135.46","$25,246.74",$0.00
12851,John F. Keenan,2015,Mid-Year Report (ND),"$5,101.82","$14,095.00","$8,058.28","$11,138.54",$0.00
12852,John F. Keenan,2015,Year-end Report (ND),"$11,138.54","$7,060.00","$7,046.41","$11,152.13",$0.00
12853,John F. Keenan,2014,Year-end Report (ND),"$41,718.56","$13,143.36","$49,760.10","$5,101.82",$0.00
12854,John F. Keenan,2014,Pre-election Report (ND),"$18,597.33","$30,454.00","$7,332.77","$41,718.56",$0.00
12855,John F. Keenan,2014,Pre-primary Report (ND),"$26,020.04","$19,830.36","$27,253.07","$18,597.33",$0.00
12856,John F. Keenan,2013,Year-end Report (ND),"$10,394.02","$25,127.89","$9,501.87","$26,020.04",$0.00
12857,John F. Keenan,2013,Mid-Year Report (ND),"$11,376.93","$3,967.71","$4,950.62","$10,394.02",$0.00
12858,John F. Keenan,2012,Year-end Report (ND),"$18,424.77",$802.13,"$7,849.97","$11,376.93",$0.00
12859,John F. Keenan,2012,Pre-election Report (ND),"$20,070.65",$201.66,"$1,847.54","$18,424.77","$5,000.00"
12860,John F. Keenan,2012,Pre-primary Report (ND),"$14,901.91","$14,556.09","$9,387.35","$20,070.65","$5,000.00"
12861,John F. Keenan,2011,Year-end Report (ND),"$4,621.24","$17,476.62","$7,195.95","$14,901.91","$5,000.00"
12862,John F. Keenan,2011,Mid-Year Report (ND),$212.69,"$10,072.22","$5,663.67","$4,621.24","$5,000.00"
12863,John F. Keenan,2010,Year-end Report (ND),"$8,579.04","$16,516.24","$24,882.59",$212.69,"$5,000.00"
12864,John F. Keenan,2010,Pre-election Report (ND),"$21,840.28","$26,764.61","$40,150.85","$8,454.04","$5,000.00"
12865,John F. Keenan,2010,Pre-primary Report (ND),"$18,129.14","$39,185.54","$35,474.40","$21,840.28",$0.00
12866,Michael F. Rush,2017,Year-end Report (ND),"$30,972.15","$22,129.68","$22,201.15","$30,900.68",$0.00
12867,Michael F. Rush,2017,Mid-Year Report (ND),"$29,413.40","$25,714.09","$24,155.34","$30,972.15",$0.00
12868,Michael F. Rush,2016,Year-end Report (ND),"$31,314.78","$11,434.89","$13,336.27","$29,413.40",$0.00
12869,Michael F. Rush,2016,Pre-election Report (ND),"$34,943.89","$2,019.68","$5,648.79","$31,314.78",$0.00
12870,Michael F. Rush,2016,Pre-primary Report (ND),"$23,896.17","$37,091.35","$26,043.63","$34,943.89",$0.00
12871,Michael F. Rush,2015,Mid-Year Report (ND),"$11,486.02","$24,868.50","$20,410.76","$15,943.76",$0.00
12872,Michael F. Rush,2015,Year-end Report (ND),"$15,943.76","$21,630.31","$13,677.90","$23,896.17",$0.00
12873,Michael F. Rush,2014,Year-end Report (ND),"$16,031.58","$15,326.22","$19,871.78","$11,486.02",$0.00
12874,Michael F. Rush,2014,Pre-election Report (ND),"$23,050.44",$210.00,"$7,228.86","$16,031.58",$0.00
12875,Michael F. Rush,2014,Pre-primary Report (ND),"$17,666.18","$26,461.41","$21,077.15","$23,050.44","$14,000.00"
12876,Michael F. Rush,2013,Year-end Report (ND),"$19,213.08","$16,879.99","$18,426.89","$17,666.18","$14,000.00"
12877,Michael F. Rush,2013,Mid-Year Report (ND),"$13,944.81","$26,422.01","$21,153.74","$19,213.08","$14,000.00"
12878,Michael F. Rush,2012,Year-end Report (ND),"$15,775.17","$14,925.00","$16,755.36","$13,944.81","$14,000.00"
12879,Michael F. Rush,2012,Pre-election Report (ND),"$21,210.98",$900.00,"$6,335.81","$15,775.17","$14,000.00"
12880,Michael F. Rush,2012,Pre-primary Report (ND),"$8,743.33","$36,232.52","$23,764.87","$21,210.98","$14,000.00"
12881,Michael F. Rush,2011,Year-end Report (ND),"$2,618.48","$20,360.48","$14,235.63","$8,743.33","$14,000.00"
12882,Michael F. Rush,2011,Mid-Year Report (ND),"$2,741.97","$26,244.11","$26,367.60","$2,618.48","$15,096.00"
12883,Michael F. Rush,2010,Year-end Report (ND),"$5,488.87","$23,804.85","$26,551.75","$2,741.97","$13,000.00"
12884,Michael F. Rush,2010,Pre-election Report (ND),"$24,724.31","$15,709.14","$34,944.58","$5,488.87",$0.00
12885,Michael F. Rush,2010,Pre-primary Report (ND),"$19,379.11","$83,393.05","$78,047.85","$24,724.31",$0.00
12886,Patrick M. O'Connor,none,none,none,none,none,none,none
12887,Marc R. Pacheco,2017,Year-end Report (ND),"$77,356.21","$74,110.00","$25,104.20","$126,362.01",$0.00
12888,Marc R. Pacheco,2017,Mid-Year Report (ND),"$65,999.09","$29,700.00","$18,342.88","$77,356.21",$0.00
12889,Marc R. Pacheco,2016,Year-end Report (ND),"$103,918.14","$31,210.00","$69,129.05","$65,999.09",$0.00
12890,Marc R. Pacheco,2016,Pre-election Report (ND),"$84,157.05","$41,865.00","$22,103.91","$103,918.14",$0.00
12891,Marc R. Pacheco,2016,Pre-primary Report (ND),"$71,435.30","$41,245.00","$28,523.25","$84,157.05",$0.00
12892,Marc R. Pacheco,2015,Year-end Report (ND),"$81,420.21","$15,630.00","$25,614.91","$71,435.30",$0.00
12893,Marc R. Pacheco,2015,Mid-Year Report (ND),"$78,781.88","$40,080.00","$37,441.67","$81,420.21",$0.00
12894,Marc R. Pacheco,2014,Pre-primary Report (ND),"$75,872.91","$48,465.00","$38,689.69","$85,648.22",$0.00
12895,Marc R. Pacheco,2014,Year-end Report (ND),"$99,760.64","$12,220.00","$33,198.76","$78,781.88",$0.00
12896,Marc R. Pacheco,2014,Pre-election Report (ND),"$85,648.22","$45,430.00","$31,317.58","$99,760.64",$0.00
12897,Marc R. Pacheco,2013,Year-end Report (ND),"$60,995.16","$36,325.00","$21,447.25","$75,872.91",$0.00
12898,Marc R. Pacheco,2013,Mid-Year Report (ND),"$73,870.91","$8,150.00","$21,025.75","$60,995.16",$0.00
12899,Marc R. Pacheco,2012,Pre-primary Report (ND),"$61,126.42","$27,145.00","$27,176.80","$61,094.62",$0.00
12900,Marc R. Pacheco,2012,Year-end Report (ND),"$71,092.81","$26,295.00","$23,516.90","$73,870.91",$0.00
12901,Marc R. Pacheco,2012,Pre-election Report (ND),"$61,094.62","$16,525.00","$6,526.81","$71,092.81",$0.00
12902,Marc R. Pacheco,2011,Year-end Report (ND),"$76,725.79","$18,860.00","$34,459.37","$61,126.42",$0.00
12903,Marc R. Pacheco,2011,Mid-Year Report (ND),"$77,930.29","$48,475.00","$49,679.50","$76,725.79",$0.00
12904,Marc R. Pacheco,2010,Year-end Report (ND),"$135,321.72","$18,909.00","$76,300.43","$77,930.29",$0.00
12905,Marc R. Pacheco,2010,Pre-election Report (ND),"$189,778.67","$19,869.00","$74,325.95","$135,321.72",$0.00
12906,Marc R. Pacheco,2010,Pre-primary Report (ND),"$204,597.13","$52,130.00","$66,948.46","$189,778.67",$0.00
12907,Sonia Rosa Chang-Díaz,none,none,none,none,none,none,none
12908,Joseph A. Boncore,none,none,none,none,none,none,none
12909,Jennifer L. Flanagan,2018,Dissolution Report (ND),"$1,565.32",$0.00,"$1,565.32",$0.00,$0.00
12910,Jennifer L. Flanagan,2017,Year-end Report (ND),"$6,391.31","$4,716.29","$9,542.28","$1,565.32",$0.00
12911,Jennifer L. Flanagan,2017,Mid-Year Report (ND),"$6,109.62","$29,635.45","$29,353.76","$6,391.31",$0.00
12912,Jennifer L. Flanagan,2016,Pre-primary Report (ND),"$9,399.56","$45,909.08","$42,836.75","$12,471.89",$0.00
12913,Jennifer L. Flanagan,2016,Pre-election Report (ND),"$12,471.89","$6,467.94","$10,096.53","$8,843.30",$0.00
12914,Jennifer L. Flanagan,2016,Year-end Report (ND),"$8,843.30","$7,067.90","$9,801.58","$6,109.62",$0.00
12915,Jennifer L. Flanagan,2015,Mid-Year Report (ND),"$9,200.21","$35,177.21","$29,022.05","$15,355.37",$0.00
12916,Jennifer L. Flanagan,2015,Year-end Report (ND),"$15,355.37","$21,405.07","$27,360.88","$9,399.56",$0.00
12917,Jennifer L. Flanagan,2014,Year-end Report (ND),"$29,868.96","$9,045.00","$29,713.75","$9,200.21",$0.00
12918,Jennifer L. Flanagan,2014,Pre-election Report (ND),"$28,638.81","$22,712.68","$21,482.53","$29,868.96",$0.00
12919,Jennifer L. Flanagan,2014,Pre-primary Report (ND),"$8,334.52","$51,335.28","$31,030.99","$28,638.81",$0.00
12920,Jennifer L. Flanagan,2013,Year-end Report (ND),"$21,076.98","$5,171.05","$17,913.51","$8,334.52",$0.00
12921,Jennifer L. Flanagan,2013,Mid-Year Report (ND),"$3,481.36","$36,089.48","$18,493.86","$21,076.98",$0.00
12922,Jennifer L. Flanagan,2012,Year-end Report (ND),"$7,447.96","$2,249.53","$6,216.13","$3,481.36",$0.00
12923,Jennifer L. Flanagan,2012,Pre-election Report (ND),"$10,463.46","$2,223.76","$5,239.26","$7,447.96",$0.00
